Player;PlayerID;Jahr;Woche;GM;BasisGehalt;Garantien;Basis-Woche;Garantien-Woche;sonstiges;Vertragslaufzeit;Spot;CapRabatt;Vertragsende
Antonio Gandy-Golden;39993;2020;5;McGoldyyy;4370000;1840000;273125;115000;;16;Roster;;2021
Antonio Gandy-Golden;39993;2020;6;McGoldyyy;4370000;1840000;273125;115000;;16;Roster;;2021
Antonio Gandy-Golden;39993;2020;7;McGoldyyy;4370000;1840000;273125;115000;;16;Roster;;2021
Antonio Gandy-Golden;39993;2020;8;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;9;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;10;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;11;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;12;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;13;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;14;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;15;McGoldyyy;4370000;1840000;273125;115000;;16;IR;-330.625,00;2021
Antonio Gandy-Golden;39993;2020;16;McGoldyyy;4370000;1840000;273125;115000;;16;Roster;;2021
Austin Mack;28070;2020;8;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;9;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;10;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;11;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;12;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;13;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;14;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;15;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Austin Mack;28070;2020;16;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
CeeDee Lamb;61570;2020;0;McGoldyyy;10430000;10430000;0;0;;;Roster;;2024
CeeDee Lamb;61570;2020;1;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;2;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;3;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;4;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;5;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;6;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;7;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;8;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;9;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;10;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;11;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;12;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;13;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;14;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;15;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
CeeDee Lamb;61570;2020;16;McGoldyyy;10430000;10430000;651875;651875;;16;Roster;;2024
Curtis Samuel;11795;2020;0;McGoldyyy;7743000;4437000;0;0;;;Roster;;2022
Curtis Samuel;11795;2020;1;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;2;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;3;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;4;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;5;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;6;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;7;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;8;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;9;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;10;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;11;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;12;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;13;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;14;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;15;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
Curtis Samuel;11795;2020;16;McGoldyyy;7743000;4437000;483938;277313;;16;Roster;;2022
D'Andre Swift;57212;2020;0;McGoldyyy;12810000;12810000;0;0;;;Roster;;2024
D'Andre Swift;57212;2020;1;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;2;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;3;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;4;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;5;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;6;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;7;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;8;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;9;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;10;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;11;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;12;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;13;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;14;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;15;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
D'Andre Swift;57212;2020;16;McGoldyyy;12810000;12810000;800625;800625;;16;Roster;;2024
Danny Amendola;4717;2020;0;McGoldyyy;1700000;510000;0;0;;;Roster;;2020
Danny Amendola;4717;2020;1;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;2;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;3;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;4;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;5;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;6;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;7;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;8;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;9;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;10;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;11;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;12;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;13;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;14;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;15;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Danny Amendola;4717;2020;16;McGoldyyy;1700000;510000;106250;31875;;16;Roster;;2020
Darwin Thompson;83791;2020;0;McGoldyyy;1200000;360000;0;0;;;Roster;;2020
Darwin Thompson;83791;2020;1;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;2;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;3;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;4;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;5;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;6;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;7;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;8;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;9;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;10;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;11;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;12;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;13;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;14;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;15;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Darwin Thompson;83791;2020;16;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
David Njoku;11784;2020;0;McGoldyyy;2600000;780000;0;0;;;Roster;;2020
David Njoku;11784;2020;1;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;2;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;3;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;4;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;5;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;6;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;7;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;8;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;9;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;10;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;11;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;12;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;13;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;14;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;15;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
David Njoku;11784;2020;16;McGoldyyy;2600000;780000;162500;48750;;16;Roster;;2020
Demarcus Robinson;10760;2020;0;McGoldyyy;1000000;300000;0;0;;;Roster;;2020
Demarcus Robinson;10760;2020;1;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;2;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;3;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;4;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;5;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;6;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;7;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;8;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;9;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;10;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;11;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;12;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;13;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;14;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;15;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Demarcus Robinson;10760;2020;16;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Devin Singletary;40485;2020;0;McGoldyyy;11659000;1965000;0;0;;;Roster;;2022
Devin Singletary;40485;2020;1;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;2;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;3;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;4;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;5;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;6;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;7;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;8;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;9;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;10;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;11;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;12;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;13;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;14;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;15;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devin Singletary;40485;2020;16;McGoldyyy;11659000;1965000;728688;122813;;16;Roster;;2022
Devine Ozigbo;45903;2020;0;McGoldyyy;1100000;330000;0;0;;;Roster;;2020
Devine Ozigbo;45903;2020;1;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;2;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;3;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;4;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;5;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;6;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;7;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;8;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;9;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;10;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;11;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;12;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;13;McGoldyyy;1100000;330000;68750;20625;;16;Roster;;2020
Devine Ozigbo;45903;2020;14;McGoldyyy;1100000;330000;68750;61875;;16;Roster;;2020
Evan Engram;11778;2020;0;McGoldyyy;6650000;2800000;0;0;;;Roster;;2021
Evan Engram;11778;2020;1;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;2;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;3;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;4;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;5;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;6;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;7;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;8;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;9;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;10;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;11;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;12;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;13;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;14;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;15;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Evan Engram;11778;2020;16;McGoldyyy;6650000;2800000;415625;175000;;16;Roster;;2021
Gerald Everett;11799;2020;0;McGoldyyy;1200000;360000;0;0;;;Roster;;2020
Gerald Everett;11799;2020;1;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;2;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;3;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;4;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;5;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;6;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;7;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;8;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;9;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;10;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;11;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;12;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;13;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;14;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;15;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gerald Everett;11799;2020;16;McGoldyyy;1200000;360000;75000;22500;;16;Roster;;2020
Gus Edwards;46027;2020;0;McGoldyyy;1000000;300000;0;0;;;Roster;;2020
Gus Edwards;46027;2020;1;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;2;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;3;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;4;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;5;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;6;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;7;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;8;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;9;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;10;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;11;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;12;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;13;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;14;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;15;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Gus Edwards;46027;2020;16;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
J.K. Dobbins;57366;2020;0;McGoldyyy;11745000;1740000;0;0;;;Roster;;2023
J.K. Dobbins;57366;2020;1;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;2;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;3;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;4;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;5;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;6;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;7;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;8;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;9;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;10;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;11;McGoldyyy;11745000;1740000;734063;108750;;16;IR;-788.437,50;2023
J.K. Dobbins;57366;2020;12;McGoldyyy;11745000;1740000;734063;108750;;16;IR;-788.437,50;2023
J.K. Dobbins;57366;2020;13;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;14;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;15;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
J.K. Dobbins;57366;2020;16;McGoldyyy;11745000;1740000;734063;108750;;16;Roster;;2023
Jake Luton;17287;2020;8;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;9;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;10;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;11;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;12;FFBlitz;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;13;FFBlitz;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;14;FFBlitz;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;15;FFBlitz;1000000;300000;62500;18750;;16;Roster;;2020
Jake Luton;17287;2020;16;FFBlitz;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;0;McGoldyyy;1000000;300000;0;0;;;Roster;;2020
Jakeem Grant;10820;2020;1;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;2;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;3;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;4;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;5;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;6;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;7;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;8;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;9;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;10;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;11;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;12;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;13;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;14;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;15;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jakeem Grant;10820;2020;16;McGoldyyy;1000000;300000;62500;18750;;16;Roster;;2020
Jalen Hurd;45752;2020;0;McGoldyyy;1235000;520000;0;0;;;IR;0;2021
Jalen Hurd;45752;2020;1;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;2;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;3;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;4;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;5;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;6;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;7;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;8;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;9;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;10;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;11;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;12;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;13;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
Jalen Hurd;45752;2020;14;McGoldyyy;1235000;520000;77188;32500;;16;IR;-93.437,50;2021
