"";"player_id";"fantasy_pts";"year";"sleeper_id";"position"
"1671";"25582";"22.3";"2021";"6996";"RB"
"1672";"25512";"5.5";"2021";"6973";"RB"
"1673";"22425";"119.3";"2021";"6955";"RB"
"1674";"13750";"8";"2021";"7045";"RB"
"1675";"13014";"106.2";"2021";"5549";"RB"
"1676";"12888";"-0.3";"2021";"5271";"RB"
"1677";"12660";"17";"2021";"5170";"RB"
"1678";"12329";"10.1";"2021";"4718";"RB"
"1679";"12271";"34.9";"2021";"4455";"RB"
"1680";"12253";"2.8";"2021";"4651";"RB"
"1681";"12164";"205.9";"2021";"4663";"RB"
"1682";"12004";"34.2";"2021";"4273";"RB"
"1683";"11948";"5.4";"2021";"4226";"FB"
"1684";"11937";"140.8";"2021";"4199";"RB"
"1685";"11917";"40.9";"2021";"4219";"RB"
"1686";"11898";"4.8";"2021";"4152";"RB"
"1687";"11895";"10.5";"2021";"4150";"RB"
"1688";"11889";"62.9";"2021";"4149";"RB"
"1689";"11869";"49.6";"2021";"4147";"RB"
"1690";"11860";"160.8";"2021";"4137";"RB"
"1691";"11844";"54.6";"2021";"4111";"RB"
"1692";"11841";"79";"2021";"4098";"RB"
"1693";"11822";"111.5";"2021";"4035";"RB"
"1694";"11803";"189.1";"2021";"4018";"RB"
"1695";"11796";"144.1";"2021";"4029";"RB"
"1696";"11763";"94";"2021";"4034";"RB"
"1697";"11759";"154.7";"2021";"3969";"RB"
"1698";"11395";"2.9";"2021";"3868";"RB"
"1699";"11047";"84.3";"2021";"3664";"RB"
"1700";"10927";"29.9";"2021";"3594";"RB"
"1701";"10898";"0";"2021";"3546";"CB"
"1702";"10870";"2.6";"2021";"3391";"RB"
"1703";"10805";"49.1";"2021";"3327";"RB"
"1704";"10790";"8.2";"2021";"3312";"RB"
"1705";"10787";"3.5";"2021";"3309";"RB"
"1706";"10784";"52.3";"2021";"3306";"RB"
"1707";"10770";"88.3";"2021";"3209";"RB"
"1708";"10707";"68.5";"2021";"3242";"RB"
"1709";"10679";"137.7";"2021";"3198";"RB"
"1710";"10638";"140.3";"2021";"3164";"RB"
"1711";"9902";"12";"2021";"2588";"RB"
"1712";"9783";"3";"2021";"2749";"RB"
"1713";"9559";"55.4";"2021";"2431";"RB"
"1714";"9519";"35.9";"2021";"2391";"RB"
"1715";"9510";"24.8";"2021";"2382";"RB"
"1716";"9506";"32.8";"2021";"2378";"RB"
"1717";"9487";"27.7";"2021";"2359";"RB"
"1718";"9448";"117.1";"2021";"2320";"RB"
"1719";"9205";"24.3";"2021";"1833";"RB"
"1720";"8765";"17.4";"2021";"1848";"RB"
"1721";"8738";"79.9";"2021";"2168";"RB"
"1722";"8731";"12.3";"2021";"2161";"RB"
"1723";"8692";"20.6";"2021";"2257";"RB"
"1724";"7971";"44.6";"2021";"1387";"RB"
"1725";"7962";"45";"2021";"1476";"RB"
"1726";"7941";"0";"2021";"1525";"DB"
"1727";"7829";"5.2";"2021";"1408";"RB"
"1728";"7818";"26.7";"2021";"1386";"RB"
"1729";"7810";"158.9";"2021";"1535";"RB"
"1730";"7469";"69.5";"2021";"1034";"RB"
"1731";"6277";"0";"2021";"886";"RB"
"1732";"6180";"53.7";"2021";"956";"RB"
"1733";"3623";"8.2";"2021";"184";"RB"
"1734";"57063";"0";"2021";"7852";"FB"
"1735";"50714";"5.3";"2021";"5565";"FB"
"1736";"50293";"3.7";"2021";"6120";"DT"
"1737";"48956";"0";"2021";"4969";"DT"
"1738";"48862";"9.4";"2021";"4353";"FB"
"1739";"47121";"0";"2021";"6323";"FB"
"1740";"44889";"-1";"2021";"6379";"FB"
"1741";"44614";"0";"2021";"6948";"DT"
"1742";"40951";"1.2";"2021";"7204";"FB"
"1743";"40117";"2.1";"2021";"7318";"FB"
"1744";"38844";"0";"2021";"6293";"FB"
"1745";"38526";"0";"2021";"5345";"LB"
"1746";"36101";"0";"2021";"7941";"RB"
"1747";"35639";"1.4";"2021";"8025";"FB"
"1748";"34934";"13.2";"2021";"6109";"FB"
"1749";"32565";"5.6";"2021";"6202";"FB"
"1750";"27832";"0";"2021";"6188";"FB"
"1751";"27413";"3.5";"2021";"5116";"FB"
"1752";"14811";"0";"2021";"7499";"TE"
"1753";"13756";"-2";"2021";"7216";"FB"
"1754";"11347";"19.2";"2021";"3832";"FB"
"1755";"11300";"16.3";"2021";"3803";"RB"
"1756";"10832";"1.5";"2021";"3354";"FB"
"1757";"10810";"2.3";"2021";"3332";"FB"
"1758";"10705";"0";"2021";"3240";"DB"
"1759";"9601";"10";"2021";"2471";"FB"
"1760";"9465";"0";"2021";"2337";"DT"
"1761";"9302";"7.3";"2021";"2073";"FB"
"1762";"7912";"43.8";"2021";"1379";"FB"
"1763";"6515";"0.3";"2021";"815";"FB"
"1764";"6163";"0";"2021";"856";"DE"
"1765";"143786";"3.3";"2021";NA;NA
"1766";"84025";"24";"2021";"7694";"TE"
"1767";"83964";"127.8";"2021";"7553";"TE"
"1768";"66924";"0";"2021";"5409";"TE"
"1769";"60994";"7.2";"2021";"7891";"TE"
"1770";"60896";"2.1";"2021";"7554";"TE"
"1771";"51842";"51.1";"2021";"4741";"TE"
"1772";"47378";"0";"2021";"7854";"TE"
"1773";"47358";"2.9";"2021";"6529";"TE"
"1774";"47304";"117.1";"2021";"5001";"TE"
"1775";"47272";"127.8";"2021";"5022";"TE"
"1776";"47259";"6.6";"2021";"6001";"TE"
"1777";"47173";"0.6";"2021";"5196";"TE"
"1778";"47164";"7";"2021";"5009";"TE"
"1779";"47153";"86.4";"2021";"4993";"TE"
"1780";"47147";"0";"2021";"6308";"TE"
"1781";"47050";"23.9";"2021";"5032";"TE"
"1782";"46481";"-2";"2021";"6040";"TE"
"1783";"42388";"75.9";"2021";"5857";"TE"
"1784";"42353";"4.8";"2021";"7842";"TE"
"1785";"42266";"5.4";"2021";"6964";"TE"
"1786";"42196";"-1";"2021";"7597";"TE"
"1787";"42058";"1.4";"2021";"7946";"TE"
"1788";"40973";"5.1";"2021";"6146";"TE"
"1789";"40630";"11.7";"2021";"7602";"TE"
"1790";"40411";"-1";"2021";"6970";"TE"
"1791";"36403";"0";"2021";NA;NA
"1792";"30887";"-0.4";"2021";"5171";"TE"
"1793";"26394";"38.1";"2021";"6850";"TE"
"1794";"12239";"-1";"2021";"4647";"TE"
"1795";"11855";"32.8";"2021";"4144";"TE"
"1796";"9840";"0";"2021";"2944";"TE"
"1797";"9637";"81.1";"2021";"2505";"TE"
"1798";"9606";"27.8";"2021";"2476";"TE"
"1799";"9593";"11.6";"2021";"2463";"TE"
"1800";"9590";"77.7";"2021";"2460";"TE"
"1801";"9550";"5.5";"2021";"2422";"TE"
"1802";"8645";"13.5";"2021";"2118";"TE"
"1803";"7844";"168";"2021";"1466";"TE"
"1804";"7816";"87.9";"2021";"1339";"TE"
"1805";"7406";"1.6";"2021";"1718";"TE"
"1806";"6311";"11.5";"2021";"812";"TE"
"1807";"5619";"29.2";"2021";"616";"TE"
"1808";"143769";"0";"2021";"7622";"TE"
"1809";"109795";"26";"2021";"6869";"TE"
"1810";"94384";"14.9";"2021";"6665";"TE"
"1811";"91465";"10.2";"2021";"6075";"TE"
"1812";"91014";"34";"2021";"6074";"TE"
"1813";"84085";"74.9";"2021";"7600";"TE"
"1814";"77887";"29.3";"2021";"7568";"TE"
"1815";"66966";"0";"2021";"5269";"TE"
"1816";"62825";"0.1";"2021";"7502";"TE"
"1817";"60995";"53.8";"2021";"6826";"TE"
"1818";"60878";"4";"2021";"7828";"TE"
"1819";"60859";"0.1";"2021";"7535";"TE"
"1820";"52266";"-0.6";"2021";"6865";"TE"
"1821";"52008";"0";"2021";"7992";"TE"
"1822";"51837";"23.7";"2021";"4435";"TE"
"1823";"49408";"0";"2021";"6291";"DB"
"1824";"48369";"0.4";"2021";"6662";"TE"
"1825";"47743";"4.2";"2021";"7131";"TE"
"1826";"47436";"191.9";"2021";"5012";"TE"
"1827";"47412";"2.7";"2021";"7439";"TE"
"1828";"47338";"1.3";"2021";"6926";"TE"
"1829";"47311";"2.4";"2021";"6081";"TE"
"1830";"47307";"-1.7";"2021";"6089";"TE"
"1831";"47294";"31.1";"2021";"4973";"TE"
"1832";"47257";"37.7";"2021";"5008";"TE"
"1833";"47234";"0";"2021";"6894";"TE"
"1834";"47216";"5.3";"2021";"6137";"TE"
"1835";"47206";"0";"2021";"5253";"TE"
"1836";"47149";"2.2";"2021";"4362";"TE"
"1837";"47124";"75";"2021";"5133";"TE"
"1838";"47083";"3";"2021";"5973";"TE"
"1839";"47043";"48.3";"2021";"5985";"TE"
"1840";"47034";"22.6";"2021";"7050";"TE"
"1841";"42275";"35.8";"2021";"7716";"TE"
"1842";"42257";"6.9";"2021";"7075";"TE"
"1843";"42130";"14.5";"2021";"4995";"TE"
"1844";"42018";"4.5";"2021";"6181";"TE"
"1845";"41933";"50.5";"2021";"6843";"TE"
"1846";"40912";"82.1";"2021";"5844";"TE"
"1847";"40294";"0";"2021";"6956";"TE"
"1848";"40148";"0";"2021";"7972";"TE"
"1849";"37213";"0";"2021";"6164";"TE"
"1850";"36271";"0";"2021";"7308";"TE"
"1851";"36049";"15.6";"2021";"6018";"TE"
"1852";"35883";"103.6";"2021";"5906";"TE"
"1853";"34985";"0";"2021";"5235";"TE"
"1854";"34255";"0";"2021";"7703";"TE"
"1855";"30762";"33.6";"2021";"5010";"TE"
"1856";"29556";"-0.5";"2021";"5277";"TE"
"1857";"28305";"30.5";"2021";"7002";"TE"
"1858";"27766";"-1";"2021";"7288";"TE"
"1859";"25705";"0";"2021";"7427";"TE"
"1860";"24606";"10";"2021";"4468";"TE"
"1861";"20994";"11.2";"2021";"5285";"TE"
"1862";"12320";"17";"2021";"4571";"TE"
"1863";"12247";"12.4";"2021";"4443";"TE"
"1864";"12206";"1.3";"2021";"4314";"TE"
"1865";"12193";"31.8";"2021";"4602";"TE"
"1866";"12122";"-2.5";"2021";"4323";"TE"
"1867";"12078";"43.7";"2021";"4054";"TE"
"1868";"12051";"5.2";"2021";"4421";"TE"
"1869";"12020";"31.1";"2021";"4531";"TE"
"1870";"11929";"7.4";"2021";"4189";"TE"
"1871";"11909";"3.2";"2021";"4221";"TE"
"1872";"11901";"149.7";"2021";"4217";"TE"
"1873";"11800";"12";"2021";"4085";"TE"
"1874";"11799";"73.9";"2021";"4089";"TE"
"1875";"11784";"66.9";"2021";"4033";"TE"
"1876";"11778";"50.3";"2021";"4066";"TE"
"1877";"11774";"18";"2021";"4055";"TE"
"1878";"11439";"5.8";"2021";"3894";"TE"
"1879";"11160";"24.9";"2021";"3496";"TE"
"1880";"11062";"0";"2021";"3695";"TE"
"1881";"10744";"57.7";"2021";"3271";"TE"
"1882";"10728";"19.6";"2021";"3258";"TE"
"1883";"10715";"40.4";"2021";"3202";"TE"
"1884";"10669";"89";"2021";"3214";"TE"
"1885";"10320";"0";"2021";"3041";"TE"
"1886";"10211";"13.2";"2021";"3048";"TE"
"1887";"10144";"0";"2021";"2751";"TE"
"1888";"9786";"0.9";"2021";"2755";"TE"
"1889";"9679";"27.3";"2021";"2545";"TE"
"1890";"9604";"-1";"2021";"2474";"TE"
"1891";"9576";"30";"2021";"2446";"TE"
"1892";"9518";"23.1";"2021";"2390";"TE"
"1893";"9488";"33.6";"2021";"2360";"TE"
"1894";"9243";"0";"2021";"2869";"CB"
"1895";"9207";"26.6";"2021";"2214";"TE"
"1896";"8755";"35.2";"2021";"2251";"TE"
"1897";"8733";"0";"2021";"2146";"TE"
"1898";"8549";"5.6";"2021";"1592";"TE"
"1899";"8524";"-0.5";"2021";"1619";"TE"
"1900";"8520";"43.2";"2021";"1706";"TE"
"1901";"7982";"32.7";"2021";"1425";"TE"
"1902";"6256";"1.4";"2021";"963";"TE"
"1903";"6195";"32";"2021";"943";"TE"
"1904";"5567";"87.5";"2021";"515";"TE"
"1905";"5012";"62.8";"2021";"367";"TE"
"1906";"2973";"27.3";"2021";"111";"TE"
